id,gender,age,possible_max_value,possible_min_value,biomarker_id
2976,,,250000000000.0,10000000000.0,2976
2977,,,10.0,0.0,2977
2978,,,1.0,0.0,2978
2979,,,25.0,0.0,2979
2980,,,50.0,0.0,2980
2981,,,50.0,0.0,2981
2982,,,50.0,0.0,2982
2983,,,50.0,0.0,2983
2984,,,50.0,0.0,2984
2985,,,50.0,0.0,2985
2986,,,1.0,0.0,2986
2987,,,1.0,0.0,2987
2988,,,1.0,0.0,2988
2989,,,150.0,0.0,2989
2990,,,100.0,0.0,2990
2991,,,100.0,0.0,2991
2992,,,1.0,0.0,2992
2993,,,1.0,0.0,2993
2994,,,1.0,0.0,2994
2995,,,1.0,0.0,2995
2996,,,1.0,0.0,2996
2997,,,100000000.0,0.0,2997
2998,,,1.0,0.0,2998
2999,,,20000.0,0.0,2999
3000,,,1.0,0.0,3000
3001,,,500000.0,0.0,3001
3002,,,1.0,0.0,3002
3003,,,1.0,0.0,3003
3004,,,1.0,0.0,3004
3005,,,1.0,0.0,3005
3006,,,1.0,0.0,3006
3007,,,1.0,0.0,3007
3008,,,1.0,0.0,3008
3010,,,100000.0,0.0,3010
3011,,,1.0,0.0,3011
3012,,,1.0,0.0,3012
3013,,,1.0,0.0,3013
3014,,,1.0,0.0,3014
3015,,,1.0,0.0,3015
3016,,,1.0,0.0,3016
3017,,,1.0,0.0,3017
3018,,,1.0,0.0,3018
3019,,,400.0,0.0,3019
3020,,,1.0,0.0,3020
3021,,,1.0,0.0,3021
3022,,,1.0,0.0,3022
3023,,,1.0,0.0,3023
3024,,,1.0,0.0,3024
3025,,,1.0,0.0,3025
3026,,,1.0,0.0,3026
3027,,,400.0,0.0,3027
3028,,,400.0,0.0,3028
3029,,,400.0,0.0,3029
3030,,,1.0,0.0,3030
3031,,,1.0,0.0,3031
3032,,,1.0,0.0,3032
3033,,,1.0,0.0,3033
3034,,,1.0,0.0,3034
3035,,,10.0,0.0,3035
3036,,,200.0,-2.0,3036
3037,,,100.0,0.0,3037
3038,,,1.0,0.0,3038
3039,,,50000.0,0.0,3039
3040,,,1.0,0.0,3040
3041,,,5.0,0.0,3041
3042,,,5.0,0.0,3042
3043,,,5.0,0.0,3043
3044,,,1.0,0.0,3044
3045,,,1.0,0.0,3045
3046,,,50000000.0,0.0,3046
3047,,,1.0,0.0,3047
3048,,,1.0,0.0,3048
3049,,,1.0,0.0,3049
3050,,,1.0,0.0,3050
3051,,,1.0,0.0,3051
3052,,,1.0,0.0,3052
3053,,,1.0,0.0,3053
3054,,,1.0,0.0,3054
3055,,,1.0,0.0,3055
3056,,,1.0,0.0,3056
3057,,,1.0,0.0,3057
3058,,,1.0,0.0,3058
3059,,,1.0,0.0,3059
3060,,,1.0,0.0,3060
3061,,,1.0,0.0,3061
3062,,,1.0,0.0,3062
3063,,,1.0,0.0,3063
3064,,,1.0,0.0,3064
3065,,,5.0,0.0,3065
3066,,,1000.0,0.0,3066
3067,,,50000000.0,0.0,3067
3068,,,50000000.0,0.0,3068
3069,,,50000000.0,0.0,3069
3070,,,50000000.0,0.0,3070
3071,,,50000000.0,0.0,3071
3072,,,50000000.0,0.0,3072
3073,,,500000000.0,0.0,3073
3074,,,50000000.0,0.0,3074
3075,,,50000000.0,0.0,3075
3076,,,500000000.0,0.0,3076
3077,,,50000000.0,0.0,3077
3078,,,50000000.0,0.0,3078
3079,,,1000.0,0.0,3079
3080,,,500000000.0,0.0,3080
3081,,,50000000.0,0.0,3081
3082,,,500000000.0,0.0,3082
3083,,,50000000.0,0.0,3083
3084,,,500000000.0,0.0,3084
3085,,,1000.0,0.0,3085
3086,,,50000000.0,0.0,3086
3087,,,1000.0,0.0,3087
3088,,,500000000.0,0.0,3088
3089,,,500000000.0,0.0,3089
3090,,,5000000.0,0.0,3090
3091,,,50000000.0,0.0,3091
3092,,,50000000.0,0.0,3092
3093,,,50000000.0,0.0,3093
3094,,,1000.0,0.0,3094
3095,,,1000.0,0.0,3095
3096,,,1000.0,0.0,3096
3097,,,1.0,0.0,3097
3098,,,1.0,0.0,3098
3099,,,200.0,0.0,3099
3100,,,200.0,0.0,3100
3101,,,,,3101
3102,,,50000.0,1000.0,3102
3103,,,1.0,0.0,3103
3104,,,1.0,0.0,3104
3106,,,1.0,0.0,3106
3107,,,1.0,0.0,3107
3108,,,1.0,0.0,3108
3109,,,1.0,0.0,3109
3110,,,1.0,0.0,3110
3111,,,1.0,0.0,3111
3112,,,1.0,0.0,3112
3113,,,1.0,0.0,3113
3114,,,1.0,0.0,3114
3115,,,1.0,0.0,3115
3116,,,1.0,0.0,3116
3117,,,1.0,0.0,3117
3118,,,1.0,0.0,3118
3119,,,1.0,0.0,3119
3120,,,1.0,0.0,3120
3121,,,1.0,0.0,3121
3122,,,1.0,0.0,3122
3123,,,1.0,0.0,3123
3124,,,1.0,0.0,3124
3125,,,1.0,0.0,3125
3126,,,1.0,0.0,3126
3127,,,1.0,0.0,3127
3128,,,1.0,0.0,3128
3129,,,1.0,0.0,3129
3130,,,1.0,0.0,3130
3131,,,50000.0,0.0,3131
3132,,,1.0,0.0,3132
3133,,,10000.0,0.0,3133
3134,,,1.0,0.0,3134
3135,,,1.0,0.0,3135
3136,,,1.0,0.0,3136
3137,,,1.0,0.0,3137
3138,,,1.0,0.0,3138
3139,,,1.0,0.0,3139
3140,,,1.0,0.0,3140
3141,,,1.0,0.0,3141
3142,,,1.0,0.0,3142
3143,,,1.0,0.0,3143
3144,,,1.0,0.0,3144
3145,,,1.0,0.0,3145
3146,,,200.0,0.0,3146
3147,,,1.0,0.0,3147
3148,,,1.0,0.0,3148
3149,,,1.0,0.0,3149
3150,,,1.0,0.0,3150
3151,,,1.0,0.0,3151
3153,,,1.0,0.0,3153
3154,,,1.0,0.0,3154
3155,,,1.0,0.0,3155
3156,,,100.0,0.0,3156
3157,,,1000000.0,0.0,3157
3158,,,100000.0,0.0,3158
3159,,,40000.0,1000.0,3159
3160,,,1.0,0.0,3160
3161,,,1.0,0.0,3161
3162,,,1.0,0.0,3162
3163,,,1.0,0.0,3163
3164,,,1.0,0.0,3164
3165,,,1.0,0.0,3165
3166,,,1.0,0.0,3166
3167,,,1.0,0.0,3167
3168,,,1.0,0.0,3168
3169,,,500.0,0.0,3169
3170,,,500.0,0.0,3170
3171,,,1.0,0.0,3171
3172,,,1.0,0.0,3172
3173,,,1.0,0.0,3173
3174,,,1.0,0.0,3174
3175,,,500.0,0.0,3175
3176,,,500.0,0.0,3176
3177,,,500.0,0.0,3177
3178,,,50000.0,0.0,3178
3179,,,100.0,10.0,3179
3180,,,100.0,0.0,3180
3181,,,50.0,0.0,3181
3182,,,50.0,0.0,3182
3183,,,10.0,0.0,3183
3184,,,10.0,0.0,3184
3185,,,1.0,0.0,3185
3186,,,1.0,0.0,3186
3187,,,1.0,0.0,3187
3188,,,100000.0,0.0,3188
3189,,,100000.0,0.0,3189
3190,,,1.0,0.0,3190
3191,,,1.0,0.0,3191
3192,,,1.0,0.0,3192
3193,,,1.0,0.0,3193
3194,,,1.0,0.0,3194
3195,,,1.0,0.0,3195
3196,,,1.0,0.0,3196
3197,,,1.0,0.0,3197
3198,,,1.0,0.0,3198
3199,,,5.0,0.0,3199
3200,,,5.0,0.0,3200
3201,,,5.0,0.0,3201
3202,,,5.0,0.0,3202
3203,,,5.0,0.0,3203
3204,,,5.0,0.0,3204
3205,,,1.0,0.0,3205
3206,,,1.0,0.0,3206
3207,,,1.0,0.0,3207
3208,,,1.0,0.0,3208
3209,,,1.0,0.0,3209
3210,,,1.0,0.0,3210
3211,,,1.0,0.0,3211
3212,,,1.0,0.0,3212
3213,,,1.0,0.0,3213
3214,,,1.0,0.0,3214
3215,,,1.0,0.0,3215
3216,,,500000000.0,0.0,3216
3217,,,50000.0,0.0,3217
3218,,,3496.5,0.0,3218
3219,,,5000.0,0.0,3219
3220,,,0.07713,0.0,3220
3221,,,0.71688,0.0,3221
3222,,,500.0,0.0,3222
3223,,,1.0,0.0,3223
3224,,,1.0,0.0,3224
3225,,,5.0,0.0,3225
3226,,,5.0,0.0,3226
3227,,,5.0,0.0,3227
3228,,,5.0,0.0,3228
3229,,,1.0,0.0,3229
3230,,,1.0,0.0,3230
3231,,,1.0,0.0,3231
3232,,,1.0,0.0,3232
3233,,,1.0,0.0,3233
3234,,,1.0,0.0,3234
3235,,,1.0,0.0,3235
3236,,,1.0,0.0,3236
3237,,,1.0,0.0,3237
3238,,,100000.0,0.0,3238
3239,,,100000.0,0.0,3239
3240,,,,,3240
3241,,,,,3241
3242,,,,,3242
3243,,,0.36,0.0,3243
3244,,,0.54,0.0,3244
3245,,,0.36,0.0,3245
3247,,,50.0,0.0,3247
3249,,,150.0,0.0,3249
3250,,,,,3250
3251,,,100.0,0.0,3251
3252,,,,,3252
3253,,,,,3253
3254,,,,,3254
3255,,,,,3255
3256,,,,,3256
3257,,,,,3257
3258,,,,,3258
3259,,,1.0,0.0,3259
3260,,,1.0,0.0,3260
3261,,,1.0,0.0,3261
3262,,,5.0,0.0,3262
3263,,,4510450.0,644350.0,3263
3264,,,1.0,0.0,3264
3265,,,1.0,0.0,3265
3266,,,1.0,0.0,3266
3267,,,20000.0,0.0,3267
3268,,,1.0,0.0,3268
3269,,,1.0,0.0,3269
3270,,,1.0,0.0,3270
3272,,,1.0,0.0,3272
3273,,,1.0,0.0,3273
3274,,,1.0,0.0,3274
3275,,,1.0,0.0,3275
3276,,,500.0,0.0,3276
3277,,,1.0,0.0,3277
3278,,,1.0,0.0,3278
3279,,,300000000.0,0.0,3279
3280,,,5.0,0.0,3280
3281,,,10000.0,0.0,3281
3282,,,1.0,0.0,3282
3283,,,1.0,0.0,3283
3284,,,1.0,0.0,3284
3285,,,100000.0,0.0,3285
3286,,,1.0,0.0,3286
3287,,,1.0,0.0,3287
3288,,,5000000.0,0.0,3288
3289,,,20000.0,0.0,3289
3290,,,500.0,0.0,3290
3291,,,500.0,0.0,3291
3292,,,1.0,0.0,3292
3293,,,1.0,0.0,3293
3294,,,1.0,0.0,3294
3295,,,1.0,0.0,3295
3296,,,500.0,0.0,3296
3297,,,1.0,0.0,3297
3298,,,20000.0,0.0,3298
3299,,,1.0,0.0,3299
3300,,,500.0,0.0,3300
3301,,,1.0,0.0,3301
3302,,,500.0,0.0,3302
3303,,,1.0,0.0,3303
3304,,,500.0,0.0,3304
3305,,,1.0,0.0,3305
3306,,,500.0,0.0,3306
3307,,,1.0,0.0,3307
3308,,,1.0,0.0,3308
3309,,,1.0,0.0,3309
3310,,,1.0,0.0,3310
3311,,,1.0,0.0,3311
3312,,,500.0,0.0,3312
3315,,,100000.0,0.0,3315
3316,,,500.0,0.0,3316
3317,,,25000.0,500.0,3317
3318,,,200.0,0.0,3318
3319,,,5.0,0.0,3319
3320,,,13876800.0,2775350.0,3320
3321,,,150000.0,5000.0,3321
3322,,,0.25,0.0005,3322
3323,,,20000.0,0.0,3323
3324,,,1.0,0.0,3324
3325,,,1.0,0.0,3325
3326,,,1.0,0.0,3326
3327,,,350000.0,0.0,3327
3328,,,500.0,0.0,3328
3329,,,1750.0,0.0,3329
3330,,,1.0,0.0,3330
3331,,,1.0,0.0,3331
3332,,,1.0,0.0,3332
3333,,,1.0,0.0,3333
3334,,,1.0,0.0,3334
3335,,,1.0,0.0,3335
3337,,,1.0,0.0,3337
3338,,,1.0,0.0,3338
3339,,,1.0,0.0,3339
3340,,,1.0,0.0,3340
3341,,,1.0,0.0,3341
3342,,,1.0,0.0,3342
3343,,,1.0,0.0,3343
3344,,,1.0,0.0,3344
3345,,,1.0,0.0,3345
3346,,,1.0,0.0,3346
3347,,,1.0,0.0,3347
3348,,,1.0,0.0,3348
3349,,,1.0,0.0,3349
3350,,,1.0,0.0,3350
3351,,,1.0,0.0,3351
3352,,,1.0,0.0,3352
3353,,,1.0,0.0,3353
3354,,,1.0,0.0,3354
3355,,,1.0,0.0,3355
3356,,,20000.0,0.0,3356
3357,,,20000.0,0.0,3357
3358,,,1000000.0,0.0,3358
3359,,,1.0,0.0,3359
3360,,,10000.0,0.0,3360
3361,,,500.0,0.0,3361
3362,,,1.0,0.0,3362
3363,,,500.0,0.0,3363
3364,,,500.0,0.0,3364
3365,,,500.0,0.0,3365
3366,,,1.0,0.0,3366
3367,,,500.0,0.0,3367
3368,,,1.0,0.0,3368
3369,,,1.0,0.0,3369
3370,,,1.0,0.0,3370
3371,,,1.0,0.0,3371
3372,,,1.0,0.0,3372
3373,,,1.0,0.0,3373
3374,,,1.0,0.0,3374
3375,,,100000000.0,10000000.0,3375
3376,,,100000.0,0.0,3376
3377,,,100.0,0.0,3377
3378,,,50.0,0.0,3378
3379,,,100.0,0.0,3379
3380,,,1.0,0.0,3380
3381,,,13.332,0.39996,3381
3382,,,50000000.0,0.0,3382
3383,,,1.0,0.0,3383
3384,,,5.0,0.0,3384
3385,,,2.94709,0.00346717,3385
3386,,,1000.0,0.0,3386
3387,,,5000.0,0.0,3387
3388,,,598.09,0.0,3388
3389,,,1.0,0.0,3389
3390,,,5.0,0.0,3390
3391,,,5.0,0.0,3391
3392,,,5.0,0.0,3392
3393,,,5.0,0.0,3393
3394,,,1.0,0.0,3394
3395,,,100000.0,0.0,3395
3396,,,100000.0,0.0,3396
3397,,,500.0,0.0,3397
3398,,,1.0,0.0,3398
3399,,,1.0,0.0,3399
3400,,,1.0,0.0,3400
3401,,,1.0,0.0,3401
3402,,,500000000.0,0.0,3402
3403,,,1.0,0.0,3403
3404,,,1.0,0.0,3404
3405,,,1.0,0.0,3405
3406,,,1.0,0.0,3406
3407,,,1.0,0.0,3407
3408,,,10.0,-1.0,3408
3409,,,5.0,-10.0,3409
3410,,,100.0,-2.0,3410
3411,,,1.0,0.0,3411
3412,,,15000000.0,0.0,3412
3413,,,1.0,0.0,3413
3414,,,10.0,0.0,3414
3415,,,1.0,0.0,3415
3416,,,1.0,0.0,3416
3417,,,1.0,0.0,3417
3418,,,1.0,0.0,3418
3419,,,1.0,0.0,3419
3420,,,1.0,0.0,3420
3421,,,1.0,0.0,3421
3422,,,1.0,0.0,3422
3423,,,1.0,0.0,3423
3424,,,1.0,0.0,3424
3425,,,1.0,0.0,3425
3426,,,1000.0,0.0,3426
3427,,,10000.0,0.0,3427
3428,,,10000.0,0.0,3428
3429,,,1.0,0.0,3429
3430,,,1.0,0.0,3430
3431,,,1.0,0.0,3431
3432,,,1.0,0.0,3432
3433,,,1.0,0.0,3433
3434,,,1.0,0.0,3434
3435,,,2.0,0.0,3435
3436,,,1.0,0.0,3436
3437,,,1.0,0.0,3437
3438,,,1.0,0.0,3438
3439,,,10.0,0.0,3439
3440,,,,,3440
3441,,,700.0,0.0,3441
3442,,,10000.0,100.0,3442
3443,,,250.0,0.0,3443
3444,,,2500.0,0.0,3444
3445,,,,,3445
3446,,,,,3446
3447,,,1.0,0.0,3447
3448,,,50000.0,0.0,3448
3449,,,1.0,0.0,3449
3450,,,1.0,0.0,3450
3451,,,1.0,0.0,3451
3452,,,1.0,0.0,3452
3453,,,1.0,0.0,3453
3454,,,1.0,0.0,3454
3455,,,1.0,0.0,3455
3456,,,1.0,0.0,3456
3457,,,50000.0,0.0,3457
3458,,,100000.0,0.0,3458
3459,,,100000.0,0.0,3459
3460,,,50000.0,0.0,3460
3461,,,200000.0,0.0,3461
3462,,,500.0,0.0,3462
3463,,,200.0,0.0,3463
3464,,,200.0,0.0,3464
3465,,,100000.0,0.0,3465
3466,,,1.0,0.0,3466
3467,,,818.96,0.0,3467
3468,,,598.229,0.0,3468
3469,,,50000000.0,0.0,3469
3470,,,1.0,0.0,3470
3471,,,1.0,0.0,3471
3472,,,1.0,0.0,3472
3473,,,1.0,0.0,3473
3474,,,1.0,0.0,3474
3475,,,1.0,0.0,3475
3476,,,1.0,0.0,3476
3477,,,1.0,0.0,3477
3478,,,1.0,0.0,3478
3479,,,500.0,0.0,3479
3480,,,1.0,0.0,3480
3481,,,1.0,0.0,3481
3482,,,100.0,0.0,3482
3483,,,100.0,0.0,3483
3484,,,1.0,0.0,3484
3485,,,50000000.0,0.0,3485
3486,,,1.0,0.0,3486
3487,,,50000000.0,0.0,3487
3488,,,20000.0,0.0,3488
3489,,,1.0,0.0,3489
3490,,,400.0,0.0,3490
3491,,,1.0,0.0,3491
3492,,,400.0,0.0,3492
3493,,,1.0,0.0,3493
3494,,,400.0,0.0,3494
3495,,,1.0,0.0,3495
3496,,,500000.0,0.0,3496
3497,,,100000.0,0.0,3497
3498,,,1.0,0.0,3498
3499,,,1000.0,0.0,3499
3500,,,1.0,0.0,3500
3501,,,1.0,0.0,3501
3502,,,1.0,0.0,3502
3503,,,1.0,0.0,3503
3504,,,1.0,0.0,3504
3505,,,1.0,0.0,3505
3506,,,3.0,0.0,3506
3507,,,150000.0,0.0,3507
3508,,,500.0,0.0,3508
3509,,,1.0,0.0,3509
3510,,,50000000000.0,0.0,3510
3511,,,1.0,0.0,3511
3512,,,500000000.0,0.0,3512
3513,,,300.0,0.0,3513
3515,,,1.0,0.0,3515
3516,,,1.0,0.0,3516
3517,,,1.0,0.0,3517
3518,,,5.0,0.0,3518
3519,,,5.0,0.0,3519
3520,,,750.0,0.0,3520
3521,,,100.0,0.0,3521
3522,,,100.0,0.0,3522
3523,,,100.0,0.0,3523
3524,,,100.0,0.0,3524
3525,,,600000000.0,0.0,3525
3527,,,1.0,0.0,3527
3528,,,50000000.0,0.0,3528
3529,,,50000000.0,0.0,3529
3530,,,500.0,0.0,3530
3531,,,1.0,0.0,3531
3532,,,10000.0,10.0,3532
3533,,,50000000.0,0.0,3533
3534,,,500000000000.0,0.0,3534
3535,,,10000000000.0,1000000000.0,3535
3536,,,10000000000.0,1000000000.0,3536
3537,,,10000.0,0.0,3537
3538,,,1.0,0.0,3538
3539,,,1.0,0.0,3539
3540,,,1.0,0.0,3540
3541,,,50000000.0,0.0,3541
3542,,,11.6832,0.0,3542
3543,,,6.54526,0.0,3543
3544,,,0.130976,0.0,3544
3545,,,10.1584,0.0,3545
3546,,,500.0,0.0,3546
3547,,,35.0,0.3,3547
3548,,,500000.0,0.0,3548
3549,,,1.0,0.0,3549
3550,,,50000000000.0,1000000.0,3550
3551,,,1.0,0.0,3551
3552,,,1500.0,0.0,3552
3553,,,1500.0,0.0,3553
3554,,,1.0,0.0,3554
3555,,,1.0,0.0,3555
3556,,,50000.0,0.0,3556
3557,,,1.0,0.0,3557
3558,,,1.0,0.0,3558
3559,,,1.0,0.0,3559
3560,,,1.0,0.0,3560
3561,,,1.0,0.0,3561
3562,,,500000.0,0.0,3562
3563,,,10.0,0.0,3563
3564,,,100.0,0.0,3564
3565,,,1.0,0.0,3565
3566,,,100.0,0.0,3566
3567,,,1.0,0.0,3567
3568,,,1.0,0.0,3568
3569,,,1.0,0.0,3569
3570,,,1.0,0.0,3570
3571,,,1.0,0.0,3571
3572,,,1.0,0.0,3572
3573,,,1.0,0.0,3573
3574,,,1.0,0.0,3574
3575,,,1.0,0.0,3575
3576,,,1.0,0.0,3576
3577,,,1.0,0.0,3577
3578,,,1.0,0.0,3578
3579,,,1.0,0.0,3579
3580,,,1.0,0.0,3580
3581,,,50000000.0,0.0,3581
3582,,,1.0,0.0,3582
3583,,,1.0,0.0,3583
3584,,,1.0,0.0,3584
3585,,,1.0,0.0,3585
3586,,,15000000.0,200000.0,3586
3587,,,1.0,0.0,3587
3588,,,1.0,0.0,3588
3589,,,1.0,0.0,3589
3590,,,1.0,0.0,3590
3591,,,50000000.0,0.0,3591
3592,,,50000000.0,0.0,3592
3593,,,50000000.0,0.0,3593
3594,,,500000000.0,0.0,3594
3595,,,50000000.0,0.0,3595
3596,,,1.0,0.0,3596
3597,,,1.0,0.0,3597
3598,,,100.0,0.0,3598
3599,,,500.0,0.0,3599
3600,,,100.0,5.0,3600
3601,,,2500.0,0.0,3601
3602,,,100.0,1.0,3602
3603,,,30000.0,10.0,3603
3604,,,109.39,0.0,3604
3605,,,5.0,0.0,3605
3606,,,1.0,0.0,3606
3607,,,1.0,0.0,3607
3608,,,1.0,0.0,3608
3609,,,1.0,0.0,3609
3610,,,1.0,0.0,3610
3611,,,1.0,0.0,3611
3612,,,1.0,0.0,3612
3613,,,1.0,0.0,3613
3614,,,500.0,0.0,3614
3615,,,500.0,0.0,3615
3616,,,1.0,0.0,3616
3617,,,1.0,0.0,3617
3618,,,5.0,0.0,3618
3619,,,5.0,0.0,3619
3620,,,1.0,0.0,3620
3621,,,1.0,0.0,3621
3622,,,1.0,0.0,3622
3623,,,1.0,0.0,3623
3624,,,5.0,0.0,3624
3625,,,1.0,0.0,3625
3626,,,1.0,0.0,3626
3627,,,0.081081,0.0,3627
3628,,,50000000.0,0.0,3628
3629,,,200000.0,0.0,3629
3630,,,1000.0,0.0,3630
3631,,,1.0,0.0,3631
3632,,,500.0,0.0,3632
3633,,,100.0,0.0,3633
3634,,,200000.0,0.0,3634
3635,,,100.0,0.0,3635
3636,,,150000.0,0.0,3636
3637,,,4285.7,0.0,3637
3638,,,10000.0,0.0,3638
3639,,,8.0,1.0,3639
3640,,,10.0,0.5,3640
3641,,,5.0,0.0,3641
3642,,,5.0,0.0,3642
3643,,,1851.9,55.556,3643
3644,,,1.0,0.0,3644
3645,,,1.0,0.0,3645
3646,,,1.0,0.0,3646
3647,,,1.0,0.0,3647
3648,,,1.0,0.0,3648
3649,,,1.0,0.0,3649
3650,,,1.0,0.0,3650
3651,,,1.0,0.0,3651
3652,,,500000.0,0.0,3652
3653,,,35000.0,100.0,3653
3654,,,250.0,0.1,3654
3655,,,1.0,0.0,3655
3656,,,1.0,0.0,3656
3657,,,50000.0,0.0,3657
3658,,,1.0,0.0,3658
3659,,,1.0,0.0,3659
3660,,,1.0,0.0,3660
3661,,,1.0,0.0,3661
3662,,,100.0,0.0,3662
3663,,,1.0,0.0,3663
3664,,,1.0,0.0,3664
3665,,,1.0,0.0,3665
3666,,,1.0,0.0,3666
3667,,,1.0,0.0,3667
3668,,,1.0,0.0,3668
3669,,,1.0,0.0,3669
3670,,,1.0,0.0,3670
3671,,,10.0,0.0,3671
3672,,,100000.0,0.0,3672
3673,,,1.0,0.0,3673
3674,,,1.0,0.0,3674
3675,,,1000.0,0.0,3675
3676,,,30.0,0.5,3676
3677,,,1000.0,0.0,3677
3678,,,70.0,0.5,3678
3679,,,1000.0,0.0,3679
3680,,,50.0,0.0,3680
3681,,,5000.0,0.0,3681
3682,,,100.0,0.0,3682
3683,,,5000.0,0.0,3683
3684,,,100.0,0.0,3684
3685,,,5000.0,0.0,3685
3686,,,100.0,0.0,3686
3687,,,2000.0,0.0,3687
3688,,,1.0,0.0,3688
3689,,,500.0,0.0,3689
3690,,,1.0,0.0,3690
3691,,,1.0,0.0,3691
3692,,,1.0,0.0,3692
3693,,,1.0,0.0,3693
3694,,,1.0,0.0,3694
3695,,,1.0,0.0,3695
3696,,,70.0,1.0,3696
3697,,,1.0,0.0,3697
3698,,,7000000.0,0.0,3698
3699,,,1.0,0.0,3699
3700,,,1.0,0.0,3700
3701,,,150000.0,0.0,3701
3702,,,10.0,0.0,3702
3703,,,5000000000.0,0.0,3703
3704,,,60.0,10.0,3704
3705,,,50.0,0.0,3705
3706,,,150.0,0.0,3706
3707,,,1000.0,0.0,3707
3708,,,2000.0,0.0,3708
3709,,,500.0,0.0,3709
3710,,,2000000.0,0.0,3710
3711,,,500.0,0.0,3711
3712,,,500.0,0.0,3712
3713,,,500.0,0.0,3713
3714,,,500.0,0.0,3714
3715,,,500.0,0.0,3715
3716,,,500.0,0.0,3716
3717,,,500.0,0.0,3717
3718,,,500.0,0.0,3718
3719,,,500.0,0.0,3719
3720,,,1.0,0.0,3720
3721,,,1.0,0.0,3721
3722,,,1.0,0.0,3722
3723,,,1.0,0.0,3723
3724,,,1.0,0.0,3724
3725,,,100000.0,0.0,3725
3726,,,1.0,0.0,3726
3727,,,1.0,0.0,3727
3728,,,100.0,70.0,3728
3729,,,1.0,0.0,3729
3730,,,1.0,0.0,3730
3731,,,1.0,0.0,3731
3732,,,1.0,0.0,3732
3733,,,1.0,0.0,3733
3734,,,1.0,0.0,3734
3735,,,1.0,0.0,3735
3736,,,1.0,0.0,3736
3737,,,1.0,0.0,3737
3738,,,3500.0,0.0,3738
3739,,,1.0,0.0,3739
3740,,,1500000.0,0.0,3740
3741,,,1.0,0.0,3741
3742,,,1.0,0.0,3742
3743,,,1.0,0.0,3743
3744,,,1.0,0.0,3744
3745,,,1.0,0.0,3745
3746,,,500.0,0.0,3746
3747,,,1.0,0.0,3747
3748,,,500.0,0.0,3748
3749,,,1.0,0.0,3749
3750,,,1000000.0,0.0,3750
3751,,,205479.0,0.0,3751
3752,,,342465.0,0.0,3752
3753,,,88236.0,0.0,3753
3754,,,1.0,0.0,3754
3755,,,1.0,0.0,3755
3756,,,1.0,0.0,3756
3757,,,1.0,0.0,3757
3758,,,1.0,0.0,3758
3759,,,1.0,0.0,3759
3760,,,1.0,0.0,3760
3761,,,1.0,0.0,3761
3762,,,1.0,0.0,3762
3763,,,1.0,0.0,3763
3764,,,1.0,0.0,3764
3765,,,1.0,0.0,3765
3766,,,1.0,0.0,3766
3767,,,1.0,0.0,3767
3768,,,1.0,0.0,3768
3769,,,1.0,0.0,3769
3770,,,1.0,0.0,3770
3771,,,1.0,0.0,3771
3772,,,1.0,0.0,3772
3773,,,1.0,0.0,3773
3774,,,1.0,0.0,3774
3775,,,1.0,0.0,3775
3776,,,1.0,0.0,3776
3777,,,1.0,0.0,3777
3778,,,1.0,0.0,3778
3779,,,1.0,0.0,3779
3780,,,1.0,0.0,3780
3781,,,1.0,0.0,3781
3782,,,1.0,0.0,3782
3783,,,1.0,0.0,3783
3784,,,1.0,0.0,3784
3785,,,500.0,0.0,3785
3786,,,5.0,0.0,3786
3787,,,5.0,0.0,3787
3788,,,300.0,10.0,3788
3789,,,300.0,10.0,3789
3790,,,300.0,10.0,3790
3791,,,300.0,10.0,3791
3792,,,160000000.0,0.0,3792
3793,,,1.0,0.0,3793
3794,,,250.0,0.0,3794
3795,,,1.0,0.0,3795
3796,,,12.0,6.0,3796
3797,,,12.0,6.0,3797
3798,,,500.0,100.0,3798
3799,,,100.0,0.0,3799
3800,,,8000.0,1000.0,3800
3801,,,0.669093,0.0,3801
3802,,,500000000000.0,1000000.0,3802
3803,,,500000000.0,0.0,3803
3804,,,500000000000.0,1000000.0,3804
3805,,,1.0,0.0,3805
3806,,,381.02,0.0,3806
3807,,,10.0,0.0,3807
3808,,,1.25,0.0,3808
3809,,,1.0,0.0,3809
3810,,,1.0,0.0,3810
3811,,,1.0,0.0,3811
3812,,,1.0,0.0,3812
3813,,,1.0,0.0,3813
3814,,,150.0,50.0,3814
3815,,,150.0,50.0,3815
3816,,,50000.0,10.0,3816
3817,,,1.0,0.0,3817
3818,,,500.0,0.0,3818
3819,,,1.0,0.0,3819
3820,,,500.0,0.0,3820
3821,,,1.0,0.0,3821
3822,,,10000.0,0.0,3822
3823,,,100000.0,0.0,3823
3824,,,1.0,0.0,3824
3825,,,1.0,0.0,3825
3826,,,1.0,0.0,3826
3827,,,100.0,0.0,3827
3828,,,100.0,0.0,3828
3829,,,100.0,0.0,3829
3830,,,100.0,0.0,3830
3831,,,100.0,0.0,3831
3832,,,50000000.0,0.0,3832
3833,,,20000.0,0.0,3833
3834,,,1.0,0.0,3834
3835,,,100.0,0.0,3835
3836,,,1.0,0.0,3836
3837,,,1.0,0.0,3837
3838,,,1.0,0.0,3838
3839,,,1.0,0.0,3839
3840,,,1.0,0.0,3840
3841,,,1.0,0.0,3841
3842,,,4.2554,0.0,3842
3843,,,1.0,0.0,3843
3844,,,1.0,0.0,3844
3845,,,1.0,0.0,3845
3846,,,1.0,0.0,3846
