id,name
4105,"Keranat Sulfate, serum"
4106,"Aldolase, serum"
4107,"Palladium, urine"
4108,"Anaplasma phagocytophilum IgG+IgM Ab, positivity coefficient"
4109,"Anaplasma phagocytophilum IgG+IgM Ab, qualitative"
4110,"Antibodies to Babesia microti, IgG qualitative"
4111,"Antibodies to Babesia microti, IgM qualitative"
4112,"Phosphatidylethanolamine antibodies, IgA qualitative"
4113,"Phosphatidylethanolamine antibodies, IgG"
4114,"Phosphatidylethanolamine antibodies, IgM"
4115,"Phosphatidylethanolamine antibodies, IgA"
4116,"Phosphatidylcholine antibodies, IgG positivity coefficient"
4117,"Phosphatidylcholine antibodies, IgM positivity coefficient"
4118,"Phosphatidylcholine antibodies, IgA positivity coefficient"
4119,Macrocytes
4120,Microcytes
4121,"Human Chorionic gonadotropin, serum qualitative"
4122,"Retinol Binding Protein, serum"
4123,"Retinol-Binding Protein/Creat, urine"
4124,"Retinol-Binding Protein, 24h urine"
4125,"Monomethylarginine, plasma"
4126,"Symmetric dimethylarginine, plasma"
4127,Dimethylarginines/Monomethylarginine ratio
4128,Asymmetric dimethylarginine/Monomethylarginine ratio
4129,Symmetric dimethylarginine/Monomethylarginine ratio
4130,Asymmetric/Symmetric dimethylarginine ratio
4131,"Urates, 24h urine"
4132,"Cardiolipin IgG+IgA+IgM Ab, qualitative"
4133,"Enterobacteriaceae spp., urine qualitative"
4134,"Staphylococcus spp., urine qualitative"
4135,"Streptococcus spp., urine qualitative"
4136,"Enterococcus spp., urine qualitative"
4137,"Urates, urine HPF"
4138,"Quinolinic/Xanthurenic acid ratio, urine"
4139,"Gardnerella vaginalis DNA, urine qualitative"
4140,"Candida albicans DNA, urine qualitative"
4141,"Cyfra-21-1/Creat, urine"
4142,"Parietal Cell Ab (PCA), IgG positivity coefficient"
4143,"Akkermansia muciniphila, feces"
4144,"Tripelphosphates, feces HPF"
4145,"Macrophages, urine HPF"
4146,"Macrophages, urine qualitative"
4147,"Endomysial IgG Ab, qualitative"
4148,"Alpha 1 globulins, % urine"
4149,"Alpha 2 globulins, % urine"
4150,"Gamma globulins, % urine"
4151,Beta globulins % urine
4152,"Anti-Coronavirus (COVID-19) N-protein, IgG positivity coefficient"
4153,"Anti-Coronavirus (COVID-19) N-protein, IgG qualitative"
4154,"Anti-Coronavirus (COVID-19) N-protein, IgG+IgM qualitative"
4155,"Anti-Coronavirus (COVID-19) S-protein, IgG"
4156,"Anti-Coronavirus (COVID-19) S-protein, IgG positivity coefficient"
4157,"Anti-Coronavirus (COVID-19) S-protein, IgG qualitative"
4158,"Anti-Coronavirus (COVID-19) S-protein, IgM positivity coefficient"
4159,"Anti-Coronavirus (COVID-19) S-protein, IgM qualitative"
4160,"Anti-Coronavirus (COVID-19) RBD S1-protein, IgG positivity coefficient"
4161,"Anti-Coronavirus (COVID-19) RBD S1-protein, IgG qualitative"
4162,"Haptoglobin, feces qualitative"
4163,"Charcot-Leyden crystals, feces HPF"
4164,"Borrelia burgdorferi Ab total, positivity coefficient"
4165,"Herpes Simplex Virus 1/2 DNA, saliva qualitative"
4166,"3-Methoxytyramine, 24h urine"
4167,"Galactocerebrosidase, DBS"
4168,"Acid Alpha-Glucosidase, DBS"
4169,"Alpha-Galactosidase, DBS"
4170,"Acid Beta-Glucosidase, DBS"
4171,"Sphingomyelinase, DBS"
4172,"Alpha-L-Iduronidase, DBS"
4173,"Kurzrok-Miller test, qualitative"
4174,"IGFBP-3, serum"
4175,"IGFBP-1, serum"
4176,"IGFBP-2, serum"
4177,"IGF-2, serum"
4178,Mumps Virus IgG Ab
4179,"Fungal mycelium, vagina HPF"
4180,"Fungal mycelium, cervical canal HPF"
4181,"Fungal mycelium, urethra HPF"
4182,"Protein Total, CSF"
4183,"Glucose, CSF"
4184,"Corticosteroid-binding Globulin (CBG), serum"
4185,HDL-C/LDL-C Ratio
4186,"Myelin Basic Protein, CSF"
4187,"Albumin, CSF"
4188,"IgG, CSF"
4189,"IgG/albumin ratio, CSF"
4190,Albumin Index
4191,IgG CSF/IgG serum ratio
4192,"IgG Index, CSF"
4193,Medium LDL Particles
4194,Large HDL Particles
4195,"F2-isoprostanes, urine"
4196,"F2-isoprostanes/Creat, urine"
4197,"1,5-anhydroglucitol, serum"
4198,"Transforming Growth Factor beta 1, serum"
4199,"Myeloperoxidase, plasma"
4200,"Trimethylamine, serum"
4201,"Trimethylamine N-oxide, serum"
4202,"TMA/TMAO ratio, serum"
4203,"Glycosylated acute phase proteins, serum"
4204,"Anti-Chlamydia pneumoniae, IgM"
4205,"Anti-Chlamydia pneumoniae, IgG"
4206,"Nicotine Metabolite, urine"
4207,"Nicotine Metabolite, urine qualitative"
4208,"Parathyroid Hormone-Related Peptide, plasma"
4209,"Reticulum cells, % bone marrow"
4210,"Blasts, % bone marrow"
4211,"Myeloblasts, % bone marrow"
4212,"Neutrophils, % bone marrow"
4213,"Promyelocytes neutrophilic, % bone marrow"
4214,"Myelocytes neutrophilic, % bone marrow"
4215,"Metamyelocytes neutrophilic, % bone marrow"
4216,"Band form neutrophils, % bone marrow"
4217,"Segmented neutrophils, % bone marrow"
4218,"Eosinophils, % bone marrow"
4219,"Myelocytes eosinophilic, % bone marrow"
4220,"Metamyelocytes eosinophilic, % bone marrow"
4221,"Band form eosinophils, % bone marrow"
4222,"Segmented eosinophils, % bone marrow"
4223,"Basophils, % bone marrow"
4224,"Myelocytes basophilic, % bone marrow"
4225,"Monoblasts, % bone marrow"
4226,"Monocytes, % bone marrow"
4227,"Lymphoblasts, % bone marrow"
4228,"Prolymphocytes, % bone marrow"
4229,"Lymphocytes, % bone marrow"
4230,"Plasmocyte precursors, % bone marrow"
4231,"Plasma cells, % bone marrow"
4232,"Hairy cells, % bone marrow"
4233,"Megakaryocytes, % bone marrow"
4234,"Megakaryocytes, bone marrow"
4235,"Erythroblasts, % bone marrow"
4236,"Pronormocytes, % bone marrow"
4237,"Normoblasts basophilic, % bone marrow"
4238,"Normoblasts polychromatophilic, % bone marrow"
4239,"Normoblasts orthochromic, % bone marrow"
4240,"Erythroid cells, % bone marrow"
4241,"Mast cells, % bone marrow"
4242,"Histiocytes, % bone marrow"
4243,"Myelokaryocytes, bone marrow"
4244,"Leukoerythroblastic ratio, bone marrow"
4245,"Neutrophil maturation index, bone marrow"
4246,"Erythroblast maturation index, bone marrow"
4247,"Gadolinium, serum"
4248,"Gadolinium/Creat, urine"
4249,"Gadolinium, 24h urine"
4250,"Thallium/Creat, urine"
4251,"Thallium, 24h urine"
4252,"Lead/Creat, urine"
4253,"Lead, 24h urine"
4254,"Aluminum/Creat, urine"
4255,"Antimony/Creat, urine"
4256,"Arsenic/Creat, urine"
4257,"Barium/Creat, urine"
4258,"Bismuth/Creat, urine"
4259,"Cadmium/Creat, urine"
4260,"Caesium/Creat, urine"
4261,"Gallium/Creat, urine"
4262,"Nickel/Creat, urine"
4263,"Niobium/Creat, urine"
4264,"Platinum/Creat, urine"
4265,"Rubidium/Creat, urine"
4266,"Thorium/Creat, urine"
4267,"Tin/Creat, urine"
4268,"Tungsten/Creat, urine"
4269,"Uranium/Creat, urine"
4270,"Sulfur/Creat, urine"
4271,"Salicylate, serum"
4272,"HIV 1,2 RNA, qualitative"
4273,"Porphyrins total, urine"
4274,"Porphyrins total/Creat, urine"
4275,"Porphyrins total, 24h urine"
4276,"Coproporphyrins/Creat, urine"
4277,"Coproporphyrins, 24h urine"
4278,"Coproporphyrin I, urine"
4279,"Coproporphyrin I/Creat, urine"
4280,"Coproporphyrin I, 24h urine"
4281,"Coproporphyrin III, urine"
4282,"Coproporphyrin III/Creat, urine"
4283,"Coproporphyrin III, 24h urine"
4284,"Uroporphyrins, urine"
4285,"Uroporphyrins/Creat, urine"
4286,"Uroporphyrins, 24h urine"
4287,"Tetracarboxyporphyrin, urine"
4288,"Tetracarboxyporphyrin, 24h urine"
4289,"Pentacarboxylporphyrins, urine"
4290,"Pentacarboxylporphyrins/Creat, urine"
4291,"Pentacarboxylporphyrins, 24h urine"
4292,"Hexacarboxylporphyrins, urine"
4293,"Hexacarboxylporphyrins/Creat, urine"
4294,"Hexacarboxylporphyrins, 24h urine"
4295,"Heptacarboxylporphyrins, urine"
4296,"Heptacarboxylporphyrins/Creat, urine"
4297,"Heptacarboxylporphyrins, 24h urine"
4298,"Octacarboxyporphyrin, urine"
4299,"Octacarboxyporphyrin, 24h urine"
4300,"Porphobilinogen, urine"
4301,"Porphobilinogen, 24h urine"
4302,"Precoproporphyrin/Creat, urine"
4303,"Precoproporphyrin/Uroporphyrins ratio, urine"
4304,"Coproporphyrin I/Coproporphyrin III ratio, urine"
4305,"Uroporphyrin I, 24h feces"
4306,"Uroporphyrin III, 24h feces"
4307,"Coproporphyrin I, 24h feces"
4308,"Coproporphyrin III, 24h feces"
4309,"Protoporphyrins, 24h feces"
4310,Immunoglobulin A Subclass 1
4311,Immunoglobulin A Subclass 2
4312,"Arachidonic Acid (C20:4w6), %"
4313,"Linoleic acid (C18:2w6), %"
4314,"EPA (C20:5w3), %"
4315,"DHA (C22:6w3), %"
4316,"Platelet Antibodies, IgM qualitative"
4317,"Amyloid A protein, serum"
4318,"Amyloid Beta-protein, serum"
4319,"14-3-3 eta protein, serum"
4320,"Neopterin/Creat, urine"
4321,"Biopterin/Creat, urine"
4322,Neopterin/Boipterin ratio
4323,Antithrombin III Ag concentration
4324,"Barium, 24h urine"
4325,"Beryllium/Creat, urine"
4326,"Bismuth, 24h urine"
4327,"Caesium, 24h urine"
4328,"Palladium/Creat, urine"
4329,"Palladium, 24h urine"
4330,"Platinum, 24h urine"
4331,"Tellurium/Creat, urine"
4332,"Tellurium, 24h urine"
4333,"Thorium, 24h urine"
4334,"Tin, 24h urine"
4335,"Tungsten, 24h urine"
4336,"Decenoylcarnitine, blood"
4337,"Decadienoylcarnitine, blood"
4338,"Sebacylcarnitine, blood"
4339,"Dodecenoylcarnitine, blood"
4340,"Dodecandioylcarnitine, blood"
4341,"Myristoleylcarnitine, blood"
4342,"Tetradecadienoylcarnitine, blood"
4343,"3-hydroxymyristoylcarnitine, blood"
4344,"3-hydroxypalmitoylcarnitine, blood"
4345,"Hexadecenoylcarnitine, blood"
4346,"3-hydroxypalmitoleylcarnitine, blood"
4347,"Octadecenoylcarnitine, blood"
4348,"3-hydroxyoctadecenoylcarnitine, blood"
4349,"Linoleylcarnitine, blood"
4350,"3-hydroxyoctadecanoylcarnitine, blood"
4351,"Malonylcarnitine, blood"
4352,"Methylmalonylcarnitine, blood"
4353,"3-hydroxybutyrylcarnitine, blood"
4354,"Tiglylcarnitine, blood"
4355,"3-hydroxyisovalerylcarnitine, blood"
4356,"Adipylcarnitine, blood"
4357,"3-hydroxyhexanoylcarnitine, blood"
4358,"Octenoylcarnitine, blood"
4359,"Suberylcarnitine, blood"
4360,"Succinylacetone, blood"
4361,Ratio (C14+C14:1+C16:1)/C0
4362,Ratio C0/(C16+C18)
4363,Ratio C14:1/C12:1
4364,Ratio C14:1/C16
4365,Ratio C14:1/C2
4366,Ratio C3/C0
4367,Ratio C3/C2
4368,Ratio C3/Met
4369,Ratio HADHA
4370,Ratio MCAD
4371,Ratio Phe/Tyr
4372,"IL-2 receptor alpha soluble, serum"
4373,IL-4
4374,IL-12
4375,IL-13
4376,IL-17
4377,"Hepatitis C Virus IgM Ab, positivity coefficient"
4378,"Calcium sulfate crystals, urine qualitative"
4379,"Bacteroides fragilis, feces"
4380,"Fusobacterium nucleatum, feces"
4381,"Parvimonas micra, feces"
4382,"Salivary gland protein 1 antibodies, IgA"
4383,"Salivary gland protein 1 antibodies, IgA qualitative"
4384,"Salivary gland protein 1 antibodies, IgG"
4385,"Salivary gland protein 1 antibodies, IgG qualitative"
4386,"Salivary gland protein 1 antibodies, IgM"
4387,"Salivary gland protein 1 antibodies, IgM qualitative"
4388,"Carbonic anhydrase 6 antibodies, IgA"
4389,"Carbonic anhydrase 6 antibodies, IgA qualitative"
4390,"Carbonic anhydrase 6 antibodies, IgG"
4391,"Carbonic anhydrase 6 antibodies, IgG qualitative"
4392,"Carbonic anhydrase 6 antibodies, IgM"
4393,"Carbonic anhydrase 6 antibodies, IgM qualitative"
4394,"Parotid secretory protein antibodies, IgA"
4395,"Parotid secretory protein antibodies, IgA qualitative"
4396,"Parotid secretory protein antibodies, IgG"
4397,"Parotid secretory protein antibodies, IgG qualitative"
4398,"Parotid secretory protein antibodies, IgM"
4399,"Parotid secretory protein antibodies, IgM qualitative"
4400,"Lactate Dehydrogenase Iso 1, %"
4401,"Lactate Dehydrogenase Iso 2, %"
4402,"Lactate Dehydrogenase Iso 3, %"
4403,"Lactate Dehydrogenase Iso 4, %"
4404,"Lactate Dehydrogenase Iso 5, %"
4405,"Pappenheimer bodies, qualitative"
4406,"Pappenheimer bodies, %"
4407,"Rouleaux, qualitative"
4408,"Bite cells, qualitative"
4409,"Hairy cells, blood"
4410,"Sezary cells, blood"
4411,"Fecal Calprotectin, feces qualitative"
4412,"Anti-Coronavirus (COVID-19) RBD S1-protein, IgG"
4413,"Cortisol free/Creat, urine"
4414,"Alcaligenes faecalis, urogenital scraping qualitative"
4415,"Candida tropicalis, urogenital scraping qualitative"
4416,"Candida kruseii, urogenital scraping qualitative"
4417,"Candida glabrata, urogenital scraping qualitative"
4418,"Calcium oxalate monohydrate crystals, urine"
4419,"Calcium oxalate dihydrate crystals, urine"
4420,"Epstein-Barr Virus early Ag IgA Ab, qualitative"
4421,Lipoprotein Insulin Resistance score
4422,Diabetes Risk Index
4423,"Influenza Virus A/B Antigen, nasopharyngeal swab qualitative"
4424,"Hantavirus Antibody, IgG qualitative"
4425,"Hantavirus Antibody, IgM qualitative"
4426,"Candida albicans, feces qualitative"
4427,"Candida dubliniensis, feces qualitative"
4428,"Candida glabrata, feces qualitative"
4429,"Candida kefyr, feces qualitative"
4430,"Candida krusei, feces qualitative"
4431,"Candida lipolytica, feces qualitative"
4432,"Candida lusitaniae, feces qualitative"
4433,"Candida parapsilosis, feces qualitative"
4434,"Candida tropicalis, feces qualitative"
4435,"Candida zeylanoides, feces qualitative"
4436,IL-1b qualitative
4437,IL-2 qualitative
4438,IL-4 qualitative
4439,IL-6 qualitative
4440,IL-8 qualitative
4441,IL-10 qualitative
4442,IL-12 qualitative
4443,IL-18 qualitative
4444,Fibro Test score
4445,Acti Test score
4446,SteatoTest score
4447,NashTest score
4448,Ash Test score
4449,"Bordetella pertussis, pharynx qualitative"
4450,"Bordetella parapertussis, pharynx qualitative"
4451,"Candida spp., pharynx qualitative"
4452,"Candida spp., pharynx"
4453,"Candida albicans, pharynx"
4454,"Corynebacterium pseudodiphtheriticum, pharynx"
4455,"Corynebacterium spp., pharynx"
4456,"Corynebacterium diphtheriae, pharynx qualitative"
4457,"Cryptococcus spp., pharynx qualitative"
4458,"Enterobacteriaceae spp., pharynx qualitative"
4459,"Enterococcus spp., pharynx qualitative"
4460,"Haemophilus parainfluenzae, pharynx"
4461,"Haemophilus influenzae, pharynx"
4462,"Klebsiella oxytoca, pharynx"
4463,"Klebsiella pneumoniae, pharynx"
4464,"Moraxella catarrhalis, pharynx"
4465,"Neisseria elongata, pharynx"
4466,"Neisseria macacae, pharynx"
4467,"Neisseria spp., pharynx"
4468,"Neisseria flava/perflava/subflava,  pharynx"
4469,"Neisseria subflava, pharynx"
4470,"Non-fermentative Gram(-) bacteria, pharynx qualitative"
4471,"Pseudomonas aeruginosa, pharynx qualitative"
4472,"Staphylococcus aureus, pharynx"
4473,"Staphylococcus epidermidis, pharynx"
4474,"Staphylococcus spp., pharynx qualitative"
4475,"Stenotrophomonas maltophilia, pharynx"
4476,"Streptococcus milleri, pharynx"
4477,"Streptococcus mitis/oralis, pharynx"
4478,"Streptococcus oralis, pharynx"
4479,"Streptococcus pyogenes, pharynx"
4480,"Streptococcus spp., pharynx qualitative"
4481,"Streptococcus vestibularis, pharynx"
4482,"Streptococcus viridans, pharynx"
4483,"Streptococcus pneumoniae, pharynx"
4484,Heart rate (min)
4485,Heart rate (max)
4486,"Heart rate, averaged"
4487,Heart rate (first measurement per day)
4488,Heart rate (last measurement per day)
4489,Steps
4490,"Blood glucose, averaged"
4491,"Blood pressure Diastole, averaged"
4492,"Blood pressure Systole, averaged"
4493,Resting heart rate (min)
4494,Resting heart rate (max)
4495,"Resting heart rate, averaged"
4496,Resting heart rate (first measurement per day)
4497,Resting heart rate (last measurement per day)
4500,"Body temperature, averaged"
4505,"Blood oxygen, averaged"
4508,Height
4509,Weight
4510,"Sugars, feces qualitative"
4511,"Non-squamous epithelial cells, urine HPF"
4512,"High Molecular Weight Kininogen Activity, %"
4513,"Bromine, blood"
4514,"Indium, blood"
4515,"Eosinophils, urogenital scraping HPF"
4516,"Eosinophils, urogenital scraping qualitative"
4517,"Endomysial IgA Ab, qualitative"
4518,"Anti-Coronavirus (COVID-19) N-protein, IgM positivity coefficient"
4519,"Enterobacter aerogenes, pharynx"
4520,"Streptococcus anginosus, urogenital scraping"
4521,"Unclassified casts, urine HPF"
4522,"Unclassified casts, urine"
4523,"Haemophilus spp., urogenital scraping qualitative"
4524,"Gamma-linolenic acid (C18:3w6), %"
4525,"Chymotrypsin, feces"
4526,"Chymotrypsin, feces qualitative"
4527,"Eosinophil derived neurotoxin, feces"
4528,"Osmol gap, feces"
4529,Mycoplasma pneumoniae IgM Ab
4530,"Melatonin sulfate, 24h urine"
4531,"Melatonin sulfate/Creat, urine"
4532,"Melatonin sulfate, urine"
4533,"5-Hydroxyindoleacetic acid, urine"
4534,"Acinetobacter pittii, urogenital scraping"
4535,"Bacillus subtilis, feces"
4536,"Escherichia coli with reduced enzymatic activity, % feces"
4537,Mean peroxidase activity index
4538,"Oligella urethralis, urogenital scraping qualitative"
4539,"Clue cells, urogenital scraping %"
4540,"Total microbial count, feces"
4541,"Streptococcus salivarius, pharynx"
4542,"Herpes virus 6 IgM Ab, qualitative"
4543,"Herpes virus 6 IgM Ab, positivity coefficient"
4544,"Bilirubin crystals, urine HPF"
4545,"Troponin I, qualitative"
4546,C1-Esterase Inhibitor Ag
4547,"Rickettsia spp. DNA, tick body fragments qualitative"
4548,"Chlamydia trachomatis DNA, nasopharyngeal swab qualitative"
4549,"Streptococcus mitis, urine"
4550,"Metanephrine/Creat, urine"
4551,"Normetanephrine/Creat, urine"
4552,"Histamine, urine"
4553,"Histamine/Creat, urine"
4554,"Histamine, 24h urine"
4555,Yersinia enterocolitica IgM Ab
4556,Yersinia enterocolitica IgG Ab
4557,"Formic acid/Creat, urine"
4558,"Acetic acid/Creat, urine"
4559,"Propionic acid/Creat, urine"
4560,"Butyric acid/Creat, urine"
4561,"Isobutyric acid/Creat, urine"
4562,"Valeric acid/Creat, urine"
4563,"Isovaleric acid/Creat, urine"
4564,"Capronic acid/Creat, urine"
4565,"Enanthic acid/Creat, urine"
4566,"IgA secretory, feces"
4567,"IgA secretory, serum"
4568,"Beta-Defensin 2, feces"
4569,Forns test
4570,FIB-4 test
4571,APRI test
4572,MDA test
4573,"Celiac Disease dual screen, qualitative"
4574,Celiac Disease dual screen
4575,"Metanephrines total, plasma"
4576,"Anti-Coronavirus (COVID-19) S-protein, total"
4577,"Anti-Coronavirus (COVID-19) S-protein, total positivity coefficient"
4578,"Anti-Coronavirus (COVID-19) S-protein, total qualitative"
4579,"Sperm, vagina qualitative"
4580,"Sperm, cervical canal qualitative"
4581,"Sperm, urethra qualitative"
4582,"Citric acid, blood"
4583,"Citric acid, 24h urine"
4584,"Citric acid, urine"
4585,"Phosphatidylethanol, blood"
4586,"Epithelial cells, pharynx HPF"
4587,"Epithelial cells, pharynx qualitative"
4588,"WBC, pharynx HPF"
4589,"WBC, pharynx qualitative"
4590,"Eosinophils, pharynx HPF"
4591,"Eosinophils, % pharynx"
4592,"Parietal Cell Ab (PCA), IgG qualitative"
4593,"Yersinia enterocolitica DNA, feces qualitative"
4594,"CENP-A/B Ab, qualitative"
4595,Saccharomyces cerevisiae (ASCA) IgA Ab qualitative
4596,Saccharomyces cerevisiae (ASCA) IgG Ab qualitative
4597,"Parainfluenza virus 1+2+3+4 RNA, pharynx qualitative"
4598,"Treponema pallidum IgM Ab, positivity coefficient"
4599,"Endolimax nana, feces HPF"
4600,"Citrobacter freundii, pharynx"
4601,"Enterobacter cloacae, pharynx"
4602,"Proteus mirabilis, pharynx"
4603,"Streptococcus mitis, pharynx"
4604,"Respiratory syncytial virus IgM Ab, positivity coefficient"
4605,"Rothia mucilaginosa, pharynx"
4606,"Streptococcus parasanguinis, pharynx"
4607,"Norovirus antigen, feces qualitative"
4608,"Astrovirus antigen, feces qualitative"
4609,"Cyclic Citrullinated Peptide Ab, qualitative"
4610,"Ascaris lumbricoides IgM Ab, qualitative"
4611,"Ascaris lumbricoides IgM Ab, positivity coefficient"
4612,"Vacuolated cast, urine qualitative"
4613,HOMA-Beta
4614,QUICKI Index
4615,"Factor V Activity, %"
4616,"Alpa-2-antiplasmin, activity"
4617,"Alpa-2-antiplasmin, antigen"
4618,"Rickettsia rickettsii IgM Ab, positivity coefficient"
4619,"Neutrophil cytoplasmic Ab, qualitative"
4620,"Neutrophil cytoplasmic Ab classic, qualitative"
4621,"Neutrophil cytoplasmic Ab perinuclear, qualitative"
4622,"Neutrophil cytoplasmic Ab perinuclear atypical, qualitative"
4623,"Carbamazepine total, serum"
4624,"Carbamazepine free, serum"
4625,"Extractable nuclear Ab (ENA), qualitative"
4626,"Extractable nuclear Ab (ENA), positivity coefficient"
4627,"Lactoferrin, feces qualitative"
4628,"Lactoferrin, feces"
4629,Copeptin
4630,Ferritin index
4631,"Platelet aggregation spontaneous (SAT), %"
4632,"Hepatitis C virus IgG Ab, avidity index"
4633,"Prostaglandin D2, urine"
4634,"Prostaglandin D2, serum"
4635,"Prostaglandin E2, serum"
4636,"Acinetobacter baumannii, urogenital scraping qualitative"
4637,"Acinetobacter lwoffii, pharynx"
4638,Antihyaluronidase
4639,Antistreptokinase
4640,"Bartonella henselae Ab IgG, qualitative"
4641,"Bartonella henselae Ab IgM, qualitative"
4642,"Bartonella quintana Ab IgG, qualitative"
4643,"Bartonella quintana Ab IgM, qualitative"
4644,"Borrelia burgdorferi DNA, blood qualitative"
4645,"Borrelia mayonii DNA, blood qualitative"
4646,"Borrelia garinii+afzelii DNA, blood qualitative"
4647,"Calcium/Albumin Ratio, serum"
4648,"Candida kefyr, urogenital scraping"
4649,"Citrobacter koseri, urogenital scraping"
4650,"Lipopolysaccharide binding protein, serum"
4651,"Esterified/free carnitine ratio, blood"
4652,PNH RBC-Partial Antigen loss %
4653,PNH RBC-Complete Antigen loss %
4654,PNH Granulocytes %
4655,PNH Monocytes %
4656,"Micrococcus luteus, pharynx"
4657,"Endomysial Ab, IgA+IgG qualitative"
4658,"Anti-Coronavirus (COVID-19) RBD S1-protein, IgG avidity index"
4659,"Reticulin IgA Ab, qualitative"
4660,"Reticulin IgG Ab, qualitative"
4661,"Varicella Zoster Virus DNA, urine qualitative"
4662,Glutathione oxidised
4663,Glutathione index
4664,"2,3-Dinor-11 Beta-Prostaglandin F2 Alpha/Creat, urine"
4665,"Leukotriene E4/Creat, urine"
4666,"Lamotrigine, serum"
4667,CB-CAP EC4d
4668,CB-CAP BC4d
4669,Cholesterol/Triglycerides ratio
4670,"Prostate Specific Antigen, complexed"
4671,"Estrone, saliva"
4672,"Estriol, saliva"
4673,"DHT, saliva"
4674,"Progesterone/Estradiol ratio, saliva"
4675,"Progesterone/Estradiol ratio, blood"
4676,"Dopamine, urine"
4677,"Adrenaline, urine"
4678,"Norepinephrine, urine"
4679,MMP-3
4680,YKL-40
4681,VCAM-1
4682,TNFR1
4683,EGF
4684,Resistin
4685,MMP-1
4686,"5-Hydroxytryptophan, serum"
4687,"Hepatitis A Virus total Ab, qualitative"
4688,"Hepatitis A Virus total Ab, positivity coefficient"
4689,"N-Methylhistamine/Creat, urine"
4690,Systematic COronary Risk Evaluation index
4691,"Streptococcus anginosus, pharynx"
4692,"Giant cells, prostatic fluid HPF"
4693,"Giant cells, prostatic fluid qualitative"
4694,"Blasts, qualitative"
4695,"Macrophages, feces qualitative"
4696,"Streptococcus agalactiae (group B), urine"
4697,"Streptococcus agalactiae (group B), pharynx qualitative"
4698,"Cylindrical epithelium, feces HPF"
4699,Red Blood Cell Distribution Width Index (RDWI)
4700,"Hemoglobin E, %"
4701,"Thyroid-Stimulating Immunoglobulin, % Baseline"
4702,"Plasminogen activator inhibitor-1, Activity"
4703,"Alpha-linolenic acid (C18:3w3), %"
4704,"5-Hydroxyindoleacetic acid, blood"
4705,"HVA, blood"
4706,"Spermiophages, % semen"
4707,"Pregnenolone sulfate, blood"
4708,"Hairy cells, % blood"
4709,"DPA (C22:5w3), %"
4710,"Ascorbic acid, 24h urine"
4711,Anti-Jo-1
4712,CENP-B Ab
4713,Heparin-PF4 IgG Ab
4714,"Fat, 24h feces"
4715,"Fat, % feces"
4716,"West Nile virus IgG Ab, positivity coefficient"
4717,"West Nile virus IgG Ab, qualitative"
4718,"West Nile virus IgM Ab, positivity coefficient"
4719,"West Nile virus IgM Ab, qualitative"
4720,"West Nile Virus RNA, blood qualitative"
4721,"Enterovirus IgM Ab, qualitative"
4722,Growth hormone-releasing hormone
4723,"17-Hydroxycorticosteroids, 24h urine"
4724,"Calcium oxalate monohydrate crystals, urine qualitative"
4725,"Calcium oxalate dihydrate crystals, urine qualitative"
4726,"Lymphocytes, prostatic fluid HPF"
4727,"Staphylococcus haemolyticus, urine"
4728,"Staphylococcus haemolyticus, urine qualitative"
4729,"Macrophages, urogenital scraping quantitative"
4730,"Macrophages, % bone marrow"
4731,"Epstein-Barr Virus IgM Ab, qualitative"
4732,"Polymorphic epithelium, urine"
4733,"Spermatids, semen HPF"
4734,"Serotonin, 24h urine"
4735,"Anti-Coronavirus (COVID-19) RBD S1-protein, IgM qualitative"
4736,"Anti-Coronavirus (COVID-19) RBD S1-protein, IgM positivity coefficient"
4737,"Anti-Coronavirus (COVID-19) S-protein, IgA qualitative"
4738,"Anti-Coronavirus (COVID-19) S-protein, IgA positivity coefficient"
4739,"Bacteroides thetaiotaomicron, feces qualitative"
4740,NK+TNK cells activated (CD16+CD56+HLA-DR+)
4741,"NK+TNK cells activated (CD16+CD56+HLA-DR+), %"
4742,"RBC normal morphology, feces qualitative"
4743,"RBC dysmorphic, feces qualitative"
4744,Fragment red cells
4745,"Glutathione reduced, %"
4746,Prothrombin Fragment 1+2
4747,Thrombin Antithrombin (TAT) Complex
4748,Fibrinopeptide A
4749,Protein Z
4750,Iron/Copper Ratio
4751,"Anti-Jo-1, index"
4752,"Rib P Ab, index"
4753,"Anti-RNP, index"
4754,"Anti-Sm (Smith), index"
4755,"Anti-Sm (Smith)/RNP, index"
4756,"Anti-SSA, index"
4757,"Anti-SSB, index"
4758,"Anti-Scl-70, index"
4759,"CENP-B Ab, index"
4760,"Vaginal cleanliness grade, urogenital scraping"
4761,"Anaerobic flora, urethra qualitative"
4762,"Anaerobic flora, vagina qualitative"
4763,"Anaerobic flora, cervical canal qualitative"
4764,"Normoflora DNA total, urogenital scraping quantitative"
4765,"Normoflora DNA total, urogenital scraping relative"
4766,"Normoflora DNA total, urogenital scraping relative %"
4767,"CPM anaerobes DNA total, urogenital scraping quantitative"
4768,"CPM anaerobes DNA total, urogenital scraping relative"
4769,"CPM anaerobes DNA total, urogenital scraping relative %"
4770,"CPM BV-associated DNA total, urogenital scraping quantitative"
4771,"CPM BV-associated DNA total, urogenital scraping relative"
4772,"CPM BV-associated DNA total, urogenital scraping relative %"
4773,"Erythrocytes, urogenital scraping HPF"
4774,"BK virus DNA, blood"
4775,"BK virus DNA, blood qualitative"
4776,"BK virus DNA, urine"
4777,"BK virus DNA, urine qualitative"
